Title,Published_date,Views,Likes,Comments,Year,Like_Rate,Comment_Rate,Engagement_Rate,Rolling_Like_Rate,Rolling_Comment_Rate,Rolling_Engagement_Rate,Month
Give the gift of life-changing education,2018-07-09,41596,1006,84,2018,0.024185017790172132,0.002019424944706222,0.026204442734878354,0.010961875834179728,0.0008616976107012052,0.011823573444880936,Jul
Standard deviation of residuals or root mean square deviation (RMSD) | AP Statistics | Khan Academy,2018-07-11,18475,178,12,2018,0.009634641407307172,0.0006495263870094723,0.010284167794316644,0.011102916937633326,0.0008741118948772488,0.011977028832510577,Jul
Bank balance sheets and fractional reserve banking | APⓇ Macroeconomics | Khan Academy,2018-07-12,58322,704,30,2018,0.012070916635231988,0.000514385652069545,0.012585302287301533,0.01134186067518622,0.0008722896729782611,0.01221415034816448,Jul
Introducing Khan Academy Kids,2018-07-12,132828,1236,0,2018,0.009305266961785165,0.0,0.009305266961785165,0.011417053757455073,0.0008487914246658625,0.012265845182120936,Jul
Bank balance sheet free response question | APⓇ Macroeconomics | Khan Academy,2018-07-12,33093,373,12,2018,0.011271265826609858,0.0003626144501858399,0.011633880276795697,0.01171697854465663,0.0008492194847460923,0.012566198029402722,Jul
Newton's third law conceptual worked example,2018-07-13,5489,128,10,2018,0.023319366004736747,0.0018218254691200583,0.025141191473856805,0.012212002935411744,0.0008756196341688596,0.013087622569580603,Jul
Torque and kinematics conceptual example,2018-07-13,3373,94,6,2018,0.02786836643937148,0.0017788319003854136,0.029647198339756892,0.01260512639747419,0.0009124412295475947,0.013517567627021785,Jul
Energy dissipation across two resistors in series example,2018-07-14,5913,125,6,2018,0.021139861322509723,0.0010147133434804667,0.02215457466599019,0.013155092126142815,0.000927238188120585,0.0140823303142634,Jul
Power dissipation in resistors in series versus in parallel,2018-07-16,16080,137,7,2018,0.008519900497512438,0.00043532338308457713,0.008955223880597015,0.01324268645990718,0.0009233936077916862,0.014166080067698867,Jul
Conservation of momentum and energy example,2018-07-16,18145,215,10,2018,0.011848994213281895,0.0005511160099200882,0.012400110223201984,0.013156920756419273,0.00075486626091619,0.013911787017335465,Jul
Kinematics and force example,2018-07-16,11148,100,11,2018,0.00897021887334051,0.000986724076067456,0.009956942949407965,0.013015048168514535,0.000711541126112998,0.013726589294627533,Jul
Momentum collision graphs,2018-07-17,10007,77,6,2018,0.007694613770360748,0.0005995802937943439,0.008294194064155092,0.013098677695034968,0.000688312736116578,0.01378699043115155,Jul
Angular velocity graphs due to multiple torques,2018-07-17,5022,72,3,2018,0.014336917562724014,0.0005973715651135006,0.014934289127837515,0.013399892105269356,0.000671312509119843,0.0140712046143892,Jul
"Velocity, acceleration and distance traveled for points on wave",2018-07-18,34244,317,8,2018,0.00925709613362925,0.0002336175680411167,0.009490713701670365,0.013458186440550135,0.0006715695893576774,0.014129756029907813,Jul
Resistivity experimentally determined,2018-07-18,3301,55,4,2018,0.016661617691608604,0.0012117540139351712,0.017873371705543775,0.013836811170592675,0.0006983642724110742,0.014535175443003747,Jul
Molecular evidence for evolutionary relationships examples | High school biology | Khan Academy,2018-07-19,10525,76,10,2018,0.007220902612826603,0.0009501187648456057,0.008171021377672208,0.013827681414985065,0.000726333764433802,0.014554015179418869,Jul
Data to justify experimental claims examples | High school biology | Khan Academy,2018-07-19,32765,165,14,2018,0.005035861437509537,0.00042728521287959716,0.005463146650389134,0.01365719253916558,0.0007328868111418384,0.014390079350307419,Jul
Pedigrees | Classical genetics | High school biology | Khan Academy,2018-07-19,741384,7118,203,2018,0.009600962524144033,0.00027381222146687816,0.009874774745610911,0.013684486641432307,0.0006855824669986558,0.014370069108430965,Jul
Business cycles and the production possibilities curve | APⓇ Macroeconomics | Khan Academy,2018-07-24,9795,144,4,2018,0.014701378254211332,0.000408371618172537,0.015109749872383869,0.013776716952701577,0.0006883453370745891,0.014465062289776166,Jul
Aggregate production function and economic growth | APⓇ Macroeconomics | Khan Academy,2018-07-24,21051,206,4,2018,0.009785758396275712,0.00019001472614127595,0.009975773122416987,0.01374898301484157,0.0006880842690233504,0.01443706728386492,Jul
Stare decisis and precedent in the Supreme Court | US government and civics | Khan Academy,2018-07-25,34903,273,13,2018,0.007821677219723234,0.0003724608199868206,0.008194138039710053,0.013836107972560806,0.0006814988955703051,0.014517606868131113,Jul
The aggregate production function and growth | APⓇ Macroeconomics | Khan Academy,2018-07-25,57724,431,4,2018,0.007466565033608204,6.92952671332548e-05,0.00753586030074146,0.0124647522979069,0.0006838087378080802,0.013148561035714981,Jul
Scientific polling introduction,2018-07-26,20143,127,7,2018,0.006304919823263665,0.0003475152658491784,0.006652435089112843,0.012546567661316486,0.0006804683206194248,0.013227035981935913,Jul
Measuring public opinion,2018-07-26,34814,285,4,2018,0.008186361808467858,0.0001148963060837594,0.008301258114551617,0.012589863859495854,0.0006785586342696444,0.0132684224937655,Jul
Why polls can be wrong,2018-07-27,15443,203,24,2018,0.01314511429126465,0.0015541021822184809,0.014699216473483132,0.012622787505870725,0.0007137340930399342,0.013336521598910661,Jul
Why policy decisions may not reflect perceived public opinion,2018-07-27,9959,113,37,2018,0.011346520735013556,0.003715232453057536,0.015061753188071092,0.012673370384643333,0.0008172221238365363,0.013490592508479868,Jul
Political ideology and economics | US government and civics | Khan Academy,2018-07-27,64563,971,41,2018,0.015039573749670864,0.0006350386444248253,0.01567461239409569,0.01240243385984793,0.0007949605686934951,0.013197394428541424,Jul
Impact of media evolution on politics | US government and civics | Khan Academy,2018-07-27,94808,762,29,2018,0.008037296430680956,0.000305881360222766,0.008343177790903721,0.011936102061304629,0.0007739650072000854,0.012710067068504716,Jul
Executive orders | US government and civics | Khan Academy,2018-07-27,42509,409,37,2018,0.009621491919358254,0.000870403914465172,0.010491895833823426,0.011957988165762884,0.000790329569730779,0.012748317735493665,Jul
"Categorical grants, mandates, and the Commerce Clause | US government and civics | Khan Academy",2018-07-31,47470,295,10,2018,0.0062144512323572786,0.0002106593638087213,0.006425110596166,0.011853763219951916,0.0007740632392556559,0.012627826459207571,Jul
Constant of proportionality from graph | 7th grade | Khan Academy,2018-07-31,106499,785,62,2018,0.007370961229682908,0.0005821650907520258,0.007953126320434933,0.011293294667935608,0.0007261545774571828,0.01201944924539279,Jul
Median in a histogram | Summarizing quantitative data | AP Statistics | Khan Academy,2018-07-31,296610,1358,67,2018,0.004578402616230067,0.00022588584336333907,0.004804288459593405,0.011124753374899704,0.0007120332260023115,0.011836786600902016,Jul
Estimating mean and median in data displays | AP Statistics | Khan Academy,2018-07-31,20671,165,7,2018,0.00798219728121523,0.0003386386725364037,0.008320835953751632,0.010988462729765811,0.0007061749933512069,0.01169463772311702,Jul
Visually assessing standard deviation | AP Statistics | Khan Academy,2018-07-31,29952,161,3,2018,0.005375267094017094,0.00010016025641025641,0.00547542735042735,0.010857462734173543,0.0007095136685648822,0.011566976402738426,Jul
Generalizabilty of survey results example | AP Statistics | Khan Academy,2018-07-31,6029,43,3,2018,0.007132194393763476,0.0004975949577044286,0.007629789351467905,0.010719493686411998,0.0007140130188155018,0.0114335067052275,Jul
Definite integrals: reverse power rule | AP Calculus AB | Khan Academy,2018-08-01,18690,169,17,2018,0.00904226859283039,0.0009095773140716961,0.009951845906902087,0.01024359043934845,0.0006836047469805564,0.010927195186329008,Aug
Analyzing related rates problems: equations (Pythagoras) | AP Calculus AB | Khan Academy,2018-08-01,7184,78,4,2018,0.010857461024498886,0.0005567928730512249,0.011414253897550112,0.009676560258852699,0.0006428701127360834,0.010319430371588782,Aug
Interpreting graphs of proportional relationships | 7th grade | Khan Academy,2018-08-01,18755,118,6,2018,0.006291655558517729,0.0003199146894161557,0.006611570247933884,0.009181620066719631,0.0006197101576006064,0.009801330224320238,Aug
Comparing constants of proportionality | 7th grade | Khan Academy,2018-08-01,14748,116,17,2018,0.007865473284513154,0.0011526986710062382,0.009018171955519393,0.009159805826286322,0.000643622667197995,0.009803428493484317,Aug
Identifying proportional relationships from graphs | 7th grade | Khan Academy,2018-08-01,18114,89,18,2018,0.0049133267086231645,0.0009937065253395165,0.005907033233962681,0.008928616909464365,0.0006583756843786427,0.009586992593843009,Aug
Voting rights | Political participation | US government and civics | Khan Academy,2018-08-02,39248,189,20,2018,0.0048155320016306565,0.0005095801059926621,0.005325112107623318,0.008790127347074038,0.0006424708853761496,0.009432598232450186,Aug
Technology and presidential communication | US government and civics | Khan Academy,2018-08-02,12346,94,8,2018,0.00761380204114693,0.0006479831524380366,0.008261785193584966,0.00878743362276691,0.000644084313997606,0.009431517936764515,Aug
Khan Academy Classrooms has a new mastery system that makes personalized learning easier than ever!,2018-08-03,26001,583,47,2018,0.022422214530210375,0.001807622783739087,0.024229837313949464,0.009056943521683122,0.0006844260212851254,0.009741369542968248,Aug
LearnStorm and Ceiba College Prep,2018-08-10,4245,36,7,2018,0.008480565371024734,0.0016489988221436984,0.010129564193168433,0.00903105916292964,0.0007316053964218782,0.009762664559351516,Aug
LearnStorm at Wewahitchka High School,2018-08-10,6244,32,5,2018,0.005124919923126201,0.0008007687379884689,0.00592568866111467,0.008646502570646891,0.0007179058872236548,0.009364408457870546,Aug
LearnStorm at Pine Hill Middle School,2018-08-10,9255,46,15,2018,0.004970286331712588,0.0016207455429497568,0.006591031874662345,0.00857148202794309,0.0007402601131604599,0.00931174214110355,Aug
LearnStorm Growth Mindset: Dave Paunesku introduces growth mindset,2018-08-10,14143,64,4,2018,0.004525206816092767,0.0002828254260057979,0.0048080322420985646,0.008554460207229197,0.0007354447869313332,0.009289904994160532,Aug
LearnStorm Growth Mindset: Dave Paunesku on teacher modeling of growth mindset,2018-08-10,31897,65,5,2018,0.0020378091983572124,0.00015675455371978557,0.002194563752076998,0.008302355096369637,0.0007315428646730969,0.009033897961042734,Aug
LearnStorm Growth Mindset: Dave Paunesku on student effort,2018-08-10,4691,25,1,2018,0.005329354082285227,0.00021317416329140907,0.005542528245576636,0.007989954290638767,0.000725036282843726,0.008714990573482495,Aug
LearnStorm Growth Mindset: Dave Paunesku on student self-reflection,2018-08-10,30254,62,3,2018,0.002049315792952998,9.91604415944999e-05,0.002148476234547498,0.007732072870528011,0.0007220078066921666,0.008454080677220177,Aug
LearnStorm Growth Mindset: How to write a SMART goal,2018-08-10,996214,4453,329,2018,0.004469923128966266,0.00033025032774082675,0.004800173456707093,0.007620347734169445,0.0007206007902839669,0.008340948524453412,Aug
LearnStorm Growth Mindset: The Truth About Your Brain,2018-08-10,980967,7261,316,2018,0.007401879981691535,0.0003221311216381387,0.007724011103329674,0.007618191565772222,0.0007290286521007963,0.008347220217873019,Aug
LearnStorm Growth Mindset: Dr. Michael Merzenich on growing your brain,2018-08-10,26962,203,6,2018,0.007529115050812254,0.00022253542022105185,0.007751650471033306,0.0076589980733571756,0.0007248626572465255,0.008383860730603702,Aug
LearnStorm Growth Mindset: Khan Academy's economics content creator on learning strategies,2018-08-10,5709,38,3,2018,0.006656156945174286,0.0005254860746190226,0.007181643019793309,0.0076079912445807234,0.0007385489828643676,0.008346540227445092,Aug
LearnStorm Growth Mindset: Ceiba Prep Students on mistakes,2018-08-10,20337,53,7,2018,0.002606087426857452,0.00034420022618872006,0.002950287653046172,0.007256690349100483,0.0006982189176633756,0.007954909266763859,Aug
LearnStorm Growth Mindset: Khan Academy's test prep content creator on mistakes,2018-08-10,12370,50,13,2018,0.004042037186742118,0.0010509296685529508,0.005092966855295069,0.007013207564158102,0.000609408824846556,0.007622616389004658,Aug
Growth Mindset: Khan Academy's Director of U.S. Content on academic belonging,2018-08-10,3972,19,2,2018,0.004783484390735146,0.0005035246727089627,0.005287009063444109,0.006671337918860245,0.0006050250257893606,0.007276362944649605,Aug
LearnStorm Growth Mindset: Ceiba Prep Students on overcoming frustration,2018-08-10,8891,32,1,2018,0.003599145203014284,0.00011247328759419637,0.0037116184906084804,0.006523399544604689,0.000598578090035075,0.007121977634639763,Aug
LearnStorm Growth Mindset: Khan Academy's humanities content creator on social belonging,2018-08-10,3307,17,0,2018,0.005140610825521621,0.0,0.005140610825521621,0.006374036841476802,0.0005695646262195692,0.006943601467696371,Aug
LearnStorm Growth Mindset: Khan Academy's science content creator on learning strategies,2018-08-10,9346,90,4,2018,0.009629788144660818,0.00042799058420714745,0.010057778728867964,0.006487881405220252,0.00057680900023285,0.007064690405453103,Aug
LearnStorm Growth Mindset: Audio engineer on her career journey,2018-08-10,4792,38,1,2018,0.007929883138564273,0.00020868113522537563,0.00813856427378965,0.006506512135516298,0.0005643595350486285,0.007070871670564927,Aug
LearnStorm Growth Mindset: Animation Director on setting goals,2018-08-10,14671,82,0,2018,0.005589257719310204,0.0,0.005589257719310204,0.0065402073056189695,0.0005568300069365171,0.007097037312555486,Aug
LearnStorm Growth Mindset: Dancer on his career journey,2018-08-10,4925,23,0,2018,0.0046700507614213195,0.0,0.0046700507614213195,0.006429802421625839,0.0005455420511853037,0.006975344472811143,Aug
LearnStorm Growth Mindset: Film director on her career journey,2018-08-10,8174,24,2,2018,0.002936138977244923,0.00024467824810374357,0.0031808172253486667,0.006348498151066766,0.0005503593175750865,0.006898857468641853,Aug
LearnStorm Growth Mindset: Teacher leader on his career journey,2018-08-10,7963,86,8,2018,0.0107999497676755,0.0010046464900163256,0.011804596257691825,0.006470756663530501,0.0005672610353188165,0.0070380176988493175,Aug
LearnStorm Growth Mindset: Salon owner on her career journey,2018-08-10,4967,44,2,2018,0.008858465874773505,0.0004026575397624321,0.009261123414535936,0.006464629906261938,0.0005503637095085076,0.007014993615770445,Aug
LearnStorm Growth Mindset: Chef De Cuisine on his career journey,2018-08-10,8655,46,1,2018,0.005314846909300982,0.00011554015020219527,0.005430387059503178,0.006279876102422008,0.0005356552854135399,0.006815531387835547,Aug
LearnStorm Growth Mindset: Khan Academy's math content creator on learning strategies,2018-08-10,11089,99,2,2018,0.008927766254847145,0.0001803589142393363,0.009108125169086483,0.006367746458966321,0.0005310034262409793,0.006898749885207302,Aug
Evolution through variation and natural selection,2018-08-13,18748,268,42,2018,0.014294858118199274,0.0022402389588222745,0.016535097077021547,0.006582059286755859,0.0005672547691681805,0.007149314055924038,Aug
Impact of mass on orbital speed | AP Physics 1 | Khan Academy,2018-08-13,8923,153,7,2018,0.01714669954051328,0.000784489521461392,0.017931189061974672,0.006989838381152196,0.0005602808690389098,0.007550119250191107,Aug
Factorial and counting seat arrangements | Probability and Statistics | Khan Academy,2018-08-13,43278,370,18,2018,0.008549378437081196,0.000415915707749896,0.008965294144831092,0.007114299929000547,0.0005571587224308175,0.0076714586514313645,Aug
Determinant when multiplying a matrix by a constant,2018-08-13,20008,190,10,2018,0.009496201519392244,0.0004998000799680128,0.009996001599360257,0.007177046578275391,0.0005522192866818167,0.007729265864957207,Aug
Invertible and noninvertibles matrices,2018-08-13,164075,1569,37,2018,0.009562699984763065,0.00022550662806643303,0.009788206612829498,0.006748396093427147,0.0004994820814927282,0.007247878174919876,Aug
Introduction to infinite limits | Limits and continuity | AP Calculus AB | Khan Academy,2018-08-21,26792,184,11,2018,0.006867721707972529,0.0004105703194983577,0.007278292027470887,0.006694634637992075,0.0004582011314045503,0.007152835769396624,Aug
Introduction to limits at infinity | Limits and continuity | AP Calculus AB | Khan Academy,2018-08-21,31472,216,8,2018,0.0068632435180477885,0.0002541942043721403,0.0071174377224199285,0.0067525787578227945,0.000439981980284006,0.007192560738106799,Aug
Unbounded limits | Limits and continuity | AP Calculus AB | Khan Academy,2018-08-21,45143,356,10,2018,0.007886050993509515,0.00022151828633453692,0.008107569279844051,0.006849770913216024,0.0003933410717301653,0.00724311198494619,Aug
Ideology and social policy | US government and civics | Khan Academy,2018-08-22,31191,314,15,2018,0.010067006508287646,0.00048090795421756275,0.01054791446250521,0.00703449756962252,0.0003999438226705575,0.007434441392293077,Aug
Generalizabilty of survey results example | Study design | AP Statistics | Khan Academy,2018-08-22,8826,44,3,2018,0.00498527079084523,0.0003399048266485384,0.0053251756174937685,0.0071327462893721215,0.0004060488317681826,0.0075387951211403036,Aug
LearnStorm is BACK!,2018-08-22,9572,214,8,2018,0.02235687421646469,0.0008357709987463436,0.02319264521521103,0.00770033029384477,0.00042680205961668035,0.00812713235346145,Aug
Invalid conclusions from studies example | Study design | AP Statistics | Khan Academy,2018-08-23,5847,93,10,2018,0.01590559261159569,0.0017102787754403968,0.017615871387036085,0.008162206187799526,0.0004805060040782103,0.008642712191877736,Aug
Can causality be established from this study? | Study design | AP Statistics | Khan Academy,2018-08-23,6877,120,11,2018,0.017449469245310455,0.001599534680820125,0.01904900392613058,0.008594857725010998,0.000522815482514187,0.009117673207525186,Aug
Impact of mass on orbital speed | Study design | AP Statistics | Khan Academy,2018-08-24,13387,155,8,2018,0.011578396952267124,0.0005975946814073355,0.01217599163367446,0.00873407495736352,0.0005319976011731602,0.009266072558536677,Aug
Identifying the constant of proportionality from equation | 7th grade | Khan Academy,2018-08-24,169445,1775,125,2018,0.010475375490572161,0.0007377024993360677,0.01121307798990823,0.008832283638688848,0.0005491698371436607,0.009381453475832508,Aug
Worked free response question on unemployment | APⓇ Macroeconomics | Khan Academy,2018-08-27,23104,191,3,2018,0.008266966759002771,0.0001298476454293629,0.008396814404432133,0.008885977299149798,0.0005359818895040053,0.009421959188653801,Aug
Changes in the AD-AS Model and the Phillips curve |  APⓇ Macroeconomics | Khan Academy,2018-08-29,128469,1319,37,2018,0.01026706831998381,0.00028800722353252534,0.010555075543516335,0.009141343328920677,0.0005341087894154655,0.009675452118336142,Aug
Limits of combined functions | Limits and continuity | AP Calculus AB | Khan Academy,2018-09-05,39922,332,37,2018,0.008316216622413707,0.0009268072741846601,0.009243023896598366,0.009283815976776398,0.0005299713762698558,0.009813787353046253,Sep
The Third Amendment | The National Constitution Center | US government and civics | Khan Academy,2018-09-07,15454,181,35,2018,0.011712178076873301,0.0022647858159699752,0.013976963892843277,0.009514772432981001,0.0005886800810452228,0.010103452514026223,Sep
The Fifth Amendment - takings clause | US government and civics | Khan Academy,2018-09-10,10760,131,13,2018,0.012174721189591078,0.0012081784386617101,0.013382899628252789,0.009800624965866894,0.0006252035860808067,0.010425828551947701,Sep
Dred Scott v. Sandford | The Civil War era (1844-1877) | US history | Khan Academy,2018-09-12,82972,748,61,2018,0.009015089427758761,0.000735187774188883,0.009750277201947644,0.009929774252608133,0.000649709845220436,0.01057948409782857,Sep
Worked Phillips curves free response question,2018-09-12,5662,55,2,2018,0.00971388202048746,0.00035323207347227127,0.010067114093959731,0.009932577381802355,0.0006472178948626068,0.010579795276664961,Sep
Unadopted amendments to the Bill of Rights | US government and civics | Khan Academy,2018-09-14,11252,98,11,2018,0.008709562744400995,0.0009776039815143974,0.009687166725915393,0.00995856670199691,0.0006728486564055743,0.010631415358402485,Sep
Comparing European and Native American cultures | US history | Khan Academy,2018-09-18,95061,636,81,2018,0.006690440874806703,0.0008520844510367028,0.007542525325843406,0.00999527280718013,0.0007012514714401311,0.01069652427862026,Sep
Importance of water for life | Chemistry of life | AP Biology | Khan Academy,2018-09-19,73734,907,45,2018,0.012300973770580736,0.000610301896004557,0.012911275666585294,0.010249636907485442,0.0007215948679736163,0.01097123177545906,Sep
Elemental building blocks of biological molecules | Chemistry of life | AP Biology | Khan Academy,2018-09-20,18555,247,20,2018,0.013311775801670709,0.0010778765831312314,0.01438965238480194,0.010595491468299634,0.0007493681458078659,0.011344859614107502,Sep
Surface area to volume ratio of cells | Cell structure and function | AP Biology | Khan Academy,2018-09-20,111684,1195,37,2018,0.010699831667920203,0.00033129185917409835,0.011031123527094303,0.01059215419830779,0.0007269229914464583,0.01131907718975425,Sep
LearnStorm Growth Mindset Livestream,2018-09-20,7579,133,10,2018,0.017548489246602454,0.0013194352816994325,0.018867924528301886,0.010881821644035424,0.000757482249511025,0.011639303893546449,Sep
LearnStorm 2018 Growth Mindset Livestream,2018-09-21,6526,67,4,2018,0.01026662580447441,0.0006129328838492185,0.010879558688323628,0.011046880940541204,0.0007740620072992591,0.011820942947840465,Sep
The Seventh Amendment | US government and civics | Khan Academy,2018-09-21,14446,125,19,2018,0.008652914301536757,0.0013152429738335872,0.009968157275370345,0.011037719208764191,0.0008118914759524009,0.011849610684716592,Sep
Sal Khan's thoughts on mastery learning,2018-09-21,43600,1651,83,2018,0.03786697247706422,0.0019036697247706421,0.03977064220183486,0.011823456354059689,0.0008006725014840131,0.012624128855543704,Sep
The Ninth Amendment | US government and civics | Khan Academy,2018-09-24,16195,198,43,2018,0.012225995677678295,0.0026551404754553876,0.014881136153133682,0.01165943289196519,0.000863027533283813,0.012522460425249005,Sep
Social consequences of revolutionary ideals | US history | Khan Academy,2018-09-24,38357,254,15,2018,0.006621998592173528,0.0003910629089866256,0.007013061501160153,0.011595186897134934,0.0008621991066583705,0.012457386003793305,Sep
Water potential,2018-09-25,116276,1362,50,2018,0.011713509236643847,0.0004300113522997007,0.012143520588943548,0.011669097154376655,0.0008598728157360934,0.012528969970112748,Sep
Water potential worked example,2018-09-26,21463,167,7,2018,0.007780832129711597,0.00032614266411964775,0.008106974793831245,0.011609701559208272,0.0008632273502712007,0.012472928909479474,Sep
Endosymbiosis theory | Cell structure and function | AP Biology | Khan Academy,2018-09-26,131612,1489,51,2018,0.011313558034221804,0.0003875026593319758,0.01170106069355378,0.011757896103416581,0.0008624584282656546,0.012620354531682235,Sep
Learnstorm Classroom Celebrations,2018-09-28,10888,85,13,2018,0.007806759735488611,0.0011939750183688465,0.009000734753857457,0.011789346643997943,0.0008937844553988781,0.01268313109939682,Sep
Volume with cross sections: squares and rectangles (no graph) | AP Calculus AB | Khan Academy,2018-10-02,21103,171,10,2018,0.008103113301426337,0.00047386627493721273,0.00857697957636355,0.011796582054261836,0.0009021960550189673,0.012698778109280802,Oct
Worked example: Motion problems with derivatives | AP Calculus AB | Khan Academy,2018-10-02,32980,394,15,2018,0.011946634323832625,0.00045482110369921165,0.012401455427531837,0.011859236314780003,0.0009013264933350224,0.012760562808115024,Oct
Volume with cross sections perpendicular to y-axis | AP Calculus AB | Khan Academy,2018-10-02,19567,147,5,2018,0.007512648847549446,0.0002555322737261716,0.007768181121275617,0.011943482250003476,0.0008985140749042768,0.012841996324907753,Oct
Interpreting direction of motion from velocity-time graph | AP Calculus AB | Khan Academy,2018-10-03,20945,173,7,2018,0.008259727858677488,0.000334208641680592,0.008593936500358081,0.01147357737141057,0.0008817953296687517,0.01235537270107932,Oct
Interpreting direction of motion from position-time graph | AP Calculus AB | Khan Academy,2018-10-03,13648,91,5,2018,0.006667643610785463,0.0003663540445486518,0.007033997655334115,0.011165645738050229,0.0008369978386390268,0.012002643576689256,Oct
"Regional attitudes about slavery, 1754-1800 | US history | Khan Academy",2018-10-09,17401,90,9,2018,0.0051721165450261475,0.0005172116545026148,0.005689328199528763,0.010756400648040752,0.0008009204044284432,0.011557321052469196,Oct
"Developing an American identity, 1800-1848 | US history | Khan Academy",2018-10-09,43296,290,12,2018,0.0066980783444198074,0.0002771618625277162,0.006975240206947524,0.010593723361112507,0.0007902393104657893,0.011383962671578297,Oct
Interpreting change in speed from velocity-time graph | Differential Calculus | Khan Academy,2018-10-15,11784,210,13,2018,0.017820773930753563,0.0011031907671418873,0.01892396469789545,0.010838569975785221,0.0008024222527259832,0.011640992228511204,Oct
Introduction to one-dimensional motion with calculus | AP Calculus AB | Khan Academy,2018-10-16,14324,144,9,2018,0.01005305780508238,0.0006283161128176487,0.010681373917900028,0.010898106343987876,0.0008190378683055927,0.011717144212293468,Oct
The media and partisanship | Political partecipation | AP US Government and Politics | Khan Academy,2018-10-16,12274,81,8,2018,0.006599315626527619,0.0006517842594101353,0.007251099885937755,0.010775847920872668,0.0008311637695015132,0.01160701169037418,Oct
"Why study US history, government, and civics? | US government and civics | Khan Academy",2018-10-16,17932,95,6,2018,0.005297791657372295,0.0003345973678340397,0.005632389025206335,0.010675233755371287,0.0008114234392898258,0.011486657194661113,Oct
Sal Khan & John Dickerson: introduction | US government and civics | Khan Academy,2018-10-16,7877,72,5,2018,0.009140535736955694,0.0006347594261774788,0.009775295163133172,0.010589512344040701,0.0007570892262967425,0.011346601570337445,Oct
Changes to the role of the presidency | AP US Government and Politics | Khan Academy,2018-10-16,14438,149,6,2018,0.010319988918132706,0.000415570023548968,0.010735558941681673,0.010527687934992088,0.0007306689457929845,0.011258356880785074,Oct
Scarcity and rivalry | Basic Economic Concepts | Microeconomics | Khan Academy,2018-10-18,101769,1061,31,2018,0.010425571637728582,0.00030461142391101413,0.010730183061639595,0.01057470400865775,0.0007163164007837221,0.011291020409441471,Oct
Marginal utllity free response example | APⓇ Microeconomics | Khan Academy,2018-10-18,19845,229,11,2018,0.011539430587049634,0.0005542957923910305,0.012093726379440665,0.010635555627543156,0.0007230185247476807,0.011358574152290836,Oct
Marginal benefit AP free response question | APⓇ Microeconomics | Khan Academy,2018-10-18,20267,225,5,2018,0.011101791088962353,0.0002467064686436078,0.01134849755760596,0.010715296572361867,0.0006986552743186543,0.011413951846680521,Oct
Introduction to utility | APⓇ Microeconomics | Khan Academy,2018-10-19,218678,2559,58,2018,0.011702137389220681,0.0002652301557541225,0.011967367544974803,0.010882353122842333,0.0006790934644759018,0.011561446587318234,Oct
Optimal decision-making and opportunity costs  | AP(R) Microeconomics   | Khan Academy,2018-10-19,24982,299,10,2018,0.011968617404531262,0.0004002882075094068,0.01236890561204067,0.010871274577307351,0.0006720930081927301,0.011543367585500081,Oct
Accounting profit vs  economic profit | APⓇ Microeconomics | Khan Academy,2018-10-19,20250,239,11,2018,0.01180246913580247,0.0005432098765432099,0.012345679012345678,0.010820964355111743,0.000654270784639796,0.011475235139751539,Oct
Property rights in a market system | Basic Economic Concepts | AP(R) Microeconomics   | Khan Academy,2018-10-20,48328,480,48,2018,0.009932130441979804,0.0009932130441979805,0.010925343486177784,0.010795374314247064,0.0006763348241405921,0.011471709138387656,Oct
Increased politicization of the Supreme Court | AP US Government and Politics | Khan Academy,2018-10-23,11061,192,13,2018,0.01735828586927041,0.0011753006057318507,0.01853358647500226,0.010789034201669328,0.0006715303349416727,0.011460564536611002,Oct
Enzyme reaction velocity and pH | Cellular energetics | AP Biology | Khan Academy,2018-10-23,5926,108,7,2018,0.01822477219034762,0.001181235234559568,0.01940600742490719,0.0110543057478651,0.0006904737466320178,0.011744779494497119,Oct
Sectional conflict: Regional differences | Period 5: 1844-1877 | AP US History | Khan Academy,2018-10-23,86853,432,56,2018,0.00497392145349038,0.000644767595822827,0.005618689049313208,0.010931672652930222,0.0006681245673649924,0.011599797220295216,Oct
Immigration and migration in the Gilded Age | Period 6: 1865-1898 | AP US History | Khan Academy,2018-10-23,53358,215,16,2018,0.004029386408785937,0.0002998613141422092,0.004329247722928146,0.009803753117320946,0.0006146642870107112,0.010418417404331658,Oct
Photosynthesis evolution | Cellular energetics | AP Biology | Khan Academy,2018-10-23,11634,162,10,2018,0.013924703455389376,0.0008595495960116899,0.014784253051401066,0.009860376709911316,0.0005548112576959213,0.010415187967607238,Oct
ATP synthase | Cellular energetics | AP Biology | Khan Academy,2018-10-24,89076,1092,16,2018,0.012259194395796848,0.0001796218959091113,0.012438816291705958,0.01004828323669876,0.0005477632239266708,0.010596046460625431,Oct
Molecular variation | Cellular energetics | AP Biology | Khan Academy,2018-10-24,7373,101,14,2018,0.0136986301369863,0.0018988200189882002,0.015597450155974501,0.010114453933376842,0.0005967235128162875,0.010711177446193128,Oct
Water potential example | Cell structure and function | AP Biology | Khan Academy,2018-10-24,9192,84,4,2018,0.009138381201044387,0.0004351610095735422,0.009573542210617928,0.010159705569087935,0.0006003574576647506,0.010760063026752687,Oct
Manifest Destiny | Period 5: 1844-1877 | AP US History | Khan Academy,2018-10-24,314871,1763,147,2018,0.0055991183691098895,0.00046685785607439236,0.006065976225184282,0.009969224246917537,0.0006030026308894979,0.010572226877807036,Oct
